"Högskoleprovet HT 2013","kvantitativ 1",17,"Kvantitativ jämförelse graf","images/2013-ht/kvant-1-fråga-17.png","B","II är större än I","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",17,"Kvantitativ jämförelse graf","images/2013-ht/kvant-1-fråga-17.png","C","I är lika med II","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",17,"Kvantitativ jämförelse graf","images/2013-ht/kvant-1-fråga-17.png","D","informationen är otillräcklig","","False",""

"Högskoleprovet HT 2013","kvantitativ 1",18,"Kvantitativ jämförelse potens","images/2013-ht/kvant-1-fråga-18.png","A","I är större än II","","True",""
"Högskoleprovet HT 2013","kvantitativ 1",18,"Kvantitativ jämförelse potens","images/2013-ht/kvant-1-fråga-18.png","B","II är större än I","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",18,"Kvantitativ jämförelse potens","images/2013-ht/kvant-1-fråga-18.png","C","I är lika med II","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",18,"Kvantitativ jämförelse potens","images/2013-ht/kvant-1-fråga-18.png","D","informationen är otillräcklig","","False",""

"Högskoleprovet HT 2013","kvantitativ 1",19,"Kvantitativ jämförelse geometri","images/2013-ht/kvant-1-fråga-19.png","A","I är större än II","","True",""
"Högskoleprovet HT 2013","kvantitativ 1",19,"Kvantitativ jämförelse geometri","images/2013-ht/kvant-1-fråga-19.png","B","II är större än I","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",19,"Kvantitativ jämförelse geometri","images/2013-ht/kvant-1-fråga-19.png","C","I är lika med II","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",19,"Kvantitativ jämförelse geometri","images/2013-ht/kvant-1-fråga-19.png","D","informationen är otillräcklig","","False",""

"Högskoleprovet HT 2013","kvantitativ 1",20,"Summan av n positiva tal är lika med summan av m positiva tal.","images/2013-ht/kvant-1-fråga-20.png","A","I är större än II","","True",""
"Högskoleprovet HT 2013","kvantitativ 1",20,"Summan av n positiva tal är lika med summan av m positiva tal.","images/2013-ht/kvant-1-fråga-20.png","B","II är större än I","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",20,"Summan av n positiva tal är lika med summan av m positiva tal.","images/2013-ht/kvant-1-fråga-20.png","C","I är lika med II","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",20,"Summan av n positiva tal är lika med summan av m positiva tal.","images/2013-ht/kvant-1-fråga-20.png","D","informationen är otillräcklig","","False",""

"Högskoleprovet HT 2013","kvantitativ 1",21,"a, b, c, d och e är fem på varandra följande heltal sådana att a < b < c < d < e och a = –2d.","images/2013-ht/kvant-1-fråga-21.png","A","I är större än II","","True",""
"Högskoleprovet HT 2013","kvantitativ 1",21,"a, b, c, d och e är fem på varandra följande heltal sådana att a < b < c < d < e och a = –2d.","images/2013-ht/kvant-1-fråga-21.png","B","II är större än I","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",21,"a, b, c, d och e är fem på varandra följande heltal sådana att a < b < c < d < e och a = –2d.","images/2013-ht/kvant-1-fråga-21.png","C","I är lika med II","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",21,"a, b, c, d och e är fem på varandra följande heltal sådana att a < b < c < d < e och a = –2d.","images/2013-ht/kvant-1-fråga-21.png","D","informationen är otillräcklig","","False",""

"Högskoleprovet HT 2013","kvantitativ 1",22,"x(1 – x) > 0","images/2013-ht/kvant-1-fråga-22.png","A","I är större än II","","True",""
"Högskoleprovet HT 2013","kvantitativ 1",22,"x(1 – x) > 0","images/2013-ht/kvant-1-fråga-22.png","B","II är större än I","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",22,"x(1 – x) > 0","images/2013-ht/kvant-1-fråga-22.png","C","I är lika med II","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",22,"x(1 – x) > 0","images/2013-ht/kvant-1-fråga-22.png","D","informationen är otillräcklig","","False",""

"Högskoleprovet HT 2013","kvantitativ 1",23,"På en buss finns det 8 män och 14 kvinnor. Hur många av personerna på bussen har hatt?","images/2013-ht/kvant-1-fråga-23.png","A","i (1) men ej i (2)","","True",""
"Högskoleprovet HT 2013","kvantitativ 1",23,"På en buss finns det 8 män och 14 kvinnor. Hur många av personerna på bussen har hatt?","images/2013-ht/kvant-1-fråga-23.png","B","i (2) men ej i (1)","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",23,"På en buss finns det 8 män och 14 kvinnor. Hur många av personerna på bussen har hatt?","images/2013-ht/kvant-1-fråga-23.png","C","i (1) tillsammans med (2)","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",23,"På en buss finns det 8 män och 14 kvinnor. Hur många av personerna på bussen har hatt?","images/2013-ht/kvant-1-fråga-23.png","D","i (1) och (2) var för sig","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",23,"På en buss finns det 8 män och 14 kvinnor. Hur många av personerna på bussen har hatt?","images/2013-ht/kvant-1-fråga-23.png","E","ej genom de båda påståendena","","False",""

"Högskoleprovet HT 2013","kvantitativ 1",24,"I en ladugård finns enbart grisar, höns och får. Hur många djur finns i ladugården?","images/2013-ht/kvant-1-fråga-24.png","A","i (1) men ej i (2)","","True",""
"Högskoleprovet HT 2013","kvantitativ 1",24,"I en ladugård finns enbart grisar, höns och får. Hur många djur finns i ladugården?","images/2013-ht/kvant-1-fråga-24.png","B","i (2) men ej i (1)","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",24,"I en ladugård finns enbart grisar, höns och får. Hur många djur finns i ladugården?","images/2013-ht/kvant-1-fråga-24.png","C","i (1) tillsammans med (2)","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",24,"I en ladugård finns enbart grisar, höns och får. Hur många djur finns i ladugården?","images/2013-ht/kvant-1-fråga-24.png","D","i (1) och (2) var för sig","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",24,"I en ladugård finns enbart grisar, höns och får. Hur många djur finns i ladugården?","images/2013-ht/kvant-1-fråga-24.png","E","ej genom de båda påståendena","","False",""

"Högskoleprovet HT 2013","kvantitativ 1",25,"Vinkeln d är yttervinkel till vinkeln c i triangeln ABC. Hur stor är yttervinkeln d?","images/2013-ht/kvant-1-fråga-25.png","A","i (1) men ej i (2)","","True",""
"Högskoleprovet HT 2013","kvantitativ 1",25,"Vinkeln d är yttervinkel till vinkeln c i triangeln ABC. Hur stor är yttervinkeln d?","images/2013-ht/kvant-1-fråga-25.png","B","i (2) men ej i (1)","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",25,"Vinkeln d är yttervinkel till vinkeln c i triangeln ABC. Hur stor är yttervinkeln d?","images/2013-ht/kvant-1-fråga-25.png","C","i (1) tillsammans med (2)","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",25,"Vinkeln d är yttervinkel till vinkeln c i triangeln ABC. Hur stor är yttervinkeln d?","images/2013-ht/kvant-1-fråga-25.png","D","i (1) och (2) var för sig","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",25,"Vinkeln d är yttervinkel till vinkeln c i triangeln ABC. Hur stor är yttervinkeln d?","images/2013-ht/kvant-1-fråga-25.png","E","ej genom de båda påståendena","","False",""

"Högskoleprovet HT 2013","kvantitativ 1",26,"Anna och Karin fyller båda år den 4 juli. Hur gammal var Karin den 4 juli 2001?","images/2013-ht/kvant-1-fråga-26.png","A","i (1) men ej i (2)","","True",""
"Högskoleprovet HT 2013","kvantitativ 1",26,"Anna och Karin fyller båda år den 4 juli. Hur gammal var Karin den 4 juli 2001?","images/2013-ht/kvant-1-fråga-26.png","B","i (2) men ej i (1)","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",26,"Anna och Karin fyller båda år den 4 juli. Hur gammal var Karin den 4 juli 2001?","images/2013-ht/kvant-1-fråga-26.png","C","i (1) tillsammans med (2)","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",26,"Anna och Karin fyller båda år den 4 juli. Hur gammal var Karin den 4 juli 2001?","images/2013-ht/kvant-1-fråga-26.png","D","i (1) och (2) var för sig","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",26,"Anna och Karin fyller båda år den 4 juli. Hur gammal var Karin den 4 juli 2001?","images/2013-ht/kvant-1-fråga-26.png","E","ej genom de båda påståendena","","False",""


"Högskoleprovet HT 2013","kvantitativ 1",27,"En röd och en grön bil startade från samma punkt och körde i motsatta riktningar under 2 timmar. De hade då tillsammans kört 234 km. Vilken var respektive bils medelhastighet?","images/2013-ht/kvant-1-fråga-27.png","A","i (1) men ej i (2)","","True",""
"Högskoleprovet HT 2013","kvantitativ 1",27,"En röd och en grön bil startade från samma punkt och körde i motsatta riktningar under 2 timmar. De hade då tillsammans kört 234 km. Vilken var respektive bils medelhastighet?","images/2013-ht/kvant-1-fråga-27.png","B","i (2) men ej i (1)","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",27,"En röd och en grön bil startade från samma punkt och körde i motsatta riktningar under 2 timmar. De hade då tillsammans kört 234 km. Vilken var respektive bils medelhastighet?","images/2013-ht/kvant-1-fråga-27.png","C","i (1) tillsammans med (2)","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",27,"En röd och en grön bil startade från samma punkt och körde i motsatta riktningar under 2 timmar. De hade då tillsammans kört 234 km. Vilken var respektive bils medelhastighet?","images/2013-ht/kvant-1-fråga-27.png","D","i (1) och (2) var för sig","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",27,"En röd och en grön bil startade från samma punkt och körde i motsatta riktningar under 2 timmar. De hade då tillsammans kört 234 km. Vilken var respektive bils medelhastighet?","images/2013-ht/kvant-1-fråga-27.png","E","ej genom de båda påståendena","","False",""

"Högskoleprovet HT 2013","kvantitativ 1",28,"På en marknad står tre marknadsstånd på rad som säljer var sin produkt. Produkterna är tröjor, strumpor och byxor. En av dessa produkter är enbart svart, en är enbart vit och en är enbart blå. Det mittersta marknadsståndet säljer tröjor. Vilken färg har strumporna som säljs?","images/2013-ht/kvant-1-fråga-28.png","A","i (1) men ej i (2)","","True",""
"Högskoleprovet HT 2013","kvantitativ 1",28,"På en marknad står tre marknadsstånd på rad som säljer var sin produkt. Produkterna är tröjor, strumpor och byxor. En av dessa produkter är enbart svart, en är enbart vit och en är enbart blå. Det mittersta marknadsståndet säljer tröjor. Vilken färg har strumporna som säljs?","images/2013-ht/kvant-1-fråga-28.png","B","i (2) men ej i (1)","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",28,"På en marknad står tre marknadsstånd på rad som säljer var sin produkt. Produkterna är tröjor, strumpor och byxor. En av dessa produkter är enbart svart, en är enbart vit och en är enbart blå. Det mittersta marknadsståndet säljer tröjor. Vilken färg har strumporna som säljs?","images/2013-ht/kvant-1-fråga-28.png","C","i (1) tillsammans med (2)","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",28,"På en marknad står tre marknadsstånd på rad som säljer var sin produkt. Produkterna är tröjor, strumpor och byxor. En av dessa produkter är enbart svart, en är enbart vit och en är enbart blå. Det mittersta marknadsståndet säljer tröjor. Vilken färg har strumporna som säljs?","images/2013-ht/kvant-1-fråga-28.png","D","i (1) och (2) var för sig","","False",""
"Högskoleprovet HT 2013","kvantitativ 1",28,"På en marknad står tre marknadsstånd på rad som säljer var sin produkt. Produkterna är tröjor, strumpor och byxor. En av dessa produkter är enbart svart, en är enbart vit och en är enbart blå. Det mittersta marknadsståndet säljer tröjor. Vilken färg har strumporna som säljs?","images/2013-ht/kvant-1-fråga-28.png","E","ej genom de båda påståendena","","False",""

"Högskoleprovet HT 2013","kvantitativ 1",29,"För vilken överträdelse gällde att den stod för 5 procent av de fattade besluten om miljösanktionsavgifter 2003 och 10 procent av det totala beloppet för miljösanktionsavgifter samma år?","","A","Tillstånd/anmälan","","True","images/2013-ht/kvant-1-29-till-31.png"
"Högskoleprovet HT 2013","kvantitativ 1",29,"För vilken överträdelse gällde att den stod för 5 procent av de fattade besluten om miljösanktionsavgifter 2003 och 10 procent av det totala beloppet för miljösanktionsavgifter samma år?","","B","Miljörapport","","False","images/2013-ht/kvant-1-29-till-31.png"
"Högskoleprovet HT 2013","kvantitativ 1",29,"För vilken överträdelse gällde att den stod för 5 procent av de fattade besluten om miljösanktionsavgifter 2003 och 10 procent av det totala beloppet för miljösanktionsavgifter samma år?","","C","Kompletterande uppgift","","False","images/2013-ht/kvant-1-29-till-31.png"
"Högskoleprovet HT 2013","kvantitativ 1",29,"För vilken överträdelse gällde att den stod för 5 procent av de fattade besluten om miljösanktionsavgifter 2003 och 10 procent av det totala beloppet för miljösanktionsavgifter samma år?","","D","Övrigt","","False","images/2013-ht/kvant-1-29-till-31.png"

"Högskoleprovet HT 2013","kvantitativ 1",30," Hur stort var det genomsnittliga beloppet per beslutad miljösanktionsavgift år 2004?","","A","7 400 kronor","","True","images/2013-ht/kvant-1-29-till-31.png"
"Högskoleprovet HT 2013","kvantitativ 1",30," Hur stort var det genomsnittliga beloppet per beslutad miljösanktionsavgift år 2004?","","B","8 600 kronor","","False","images/2013-ht/kvant-1-29-till-31.png"
"Högskoleprovet HT 2013","kvantitativ 1",30," Hur stort var det genomsnittliga beloppet per beslutad miljösanktionsavgift år 2004?","","C","10 600 kronor","","False","images/2013-ht/kvant-1-29-till-31.png"
"Högskoleprovet HT 2013","kvantitativ 1",30," Hur stort var det genomsnittliga beloppet per beslutad miljösanktionsavgift år 2004?","","D","160 000 kronor","","False","images/2013-ht/kvant-1-29-till-31.png"

"Högskoleprovet HT 2013","kvantitativ 1",31," Anta att antalet beslut om miljösanktionsavgifter hade samma procentuella fördelning på tillsynsmyndigheter år 2002 som 2004. \[ \textbf{Hur många beslut fattades i så fall av kommuner 2002?} \]","","A","862","","True","images/2013-ht/kvant-1-29-till-31.png"
"Högskoleprovet HT 2013","kvantitativ 1",31," Anta att antalet beslut om miljösanktionsavgifter hade samma procentuella fördelning på tillsynsmyndigheter år 2002 som 2004. \[ \textbf{Hur många beslut fattades i så fall av kommuner 2002?} \]","","B","1 014","","False","images/2013-ht/kvant-1-29-till-31.png"
"Högskoleprovet HT 2013","kvantitativ 1",31," Anta att antalet beslut om miljösanktionsavgifter hade samma procentuella fördelning på tillsynsmyndigheter år 2002 som 2004. \[ \textbf{Hur många beslut fattades i så fall av kommuner 2002?} \]","","C","1 085","","False","images/2013-ht/kvant-1-29-till-31.png"
"Högskoleprovet HT 2013","kvantitativ 1",31," Anta att antalet beslut om miljösanktionsavgifter hade samma procentuella fördelning på tillsynsmyndigheter år 2002 som 2004. \[ \textbf{Hur många beslut fattades i så fall av kommuner 2002?} \]","","D","1 276","","False","images/2013-ht/kvant-1-29-till-31.png"


"Högskoleprovet HT 2013","kvantitativ 1",32," Hur stor andel av de tjänstgörande gymnasielärarna i ämnet media hade pedagogisk högskoleexamen?","","A","30 procent","","True","images/2013-ht/kvant-1-32-till-34.png"
"Högskoleprovet HT 2013","kvantitativ 1",32," Hur stor andel av de tjänstgörande gymnasielärarna i ämnet media hade pedagogisk högskoleexamen?","","B","40 procent","","False","images/2013-ht/kvant-1-32-till-34.png"
